date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:07:20	26890/26890	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:14:15%20GMT	https://icgetei.in/	C:/My%20Web%20Sites/Amity%20University/icgetei.in/index.html	(from )
07:07:20	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202023%2001:37:21%20GMT	https://icgetei.in/robots.txt		(from )
07:07:20	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202023%2001:37:22%20GMT	https://icgetei.in/assets/css/main.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/assets/css/main.css	(from https://icgetei.in/)
07:07:20	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202023%2001:37:22%20GMT	https://icgetei.in/assets/css/noscript.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/assets/css/noscript.css	(from https://icgetei.in/)
07:07:21	36737/36737	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Jan%202023%2008:56:50%20GMT	https://icgetei.in/images/ICG%20LOGO.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/ICG%20LOGO.png	(from https://icgetei.in/)
07:07:21	103966/103966	---M-Z	200	added ('OK')	text/css	date:Sat,%2028%20Jan%202023%2007:51:16%20GMT	https://icgetei.in/css/style.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/css/style.css	(from https://icgetei.in/)
07:07:21	4548/4548	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/superfish/css/superfish.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/superfish/css/superfish.css	(from https://icgetei.in/)
07:07:22	15900/15900	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/dl-menu/component.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/dl-menu/component.css	(from https://icgetei.in/)
07:07:22	22429/22429	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/font-awesome-new/css/font-awesome.min.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/font-awesome-new/css/font-awesome.min.css	(from https://icgetei.in/)
07:07:22	5637/5637	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/fancybox/jquery.fancybox.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/fancybox/jquery.fancybox.css	(from https://icgetei.in/)
07:07:22	3632/3632	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/flexslider/flexslider.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/flexslider/flexslider.css	(from https://icgetei.in/)
07:07:23	8163/8163	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/css/style-responsive.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/css/style-responsive.css	(from https://icgetei.in/)
07:07:23	39730/39730	---M-Z	200	added ('OK')	text/css	date:Sat,%2028%20Jan%202023%2009:19:44%20GMT	https://icgetei.in/css/style-custom.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/css/style-custom.css	(from https://icgetei.in/)
07:07:23	81249/81249	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Mar%202019%2015:42:52%20GMT	https://icgetei.in/plugins/masterslider/public/assets/css/masterslider.main.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/masterslider/public/assets/css/masterslider.main.css	(from https://icgetei.in/)
07:07:24	18245/18245	---M-Z	200	added ('OK')	text/css	date:Sat,%2028%20Jan%202023%2009:44:20%20GMT	https://icgetei.in/css/master-custom.css	C:/My%20Web%20Sites/Amity%20University/icgetei.in/css/master-custom.css	(from https://icgetei.in/)
07:07:24	26890/26890	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:14:15%20GMT	https://icgetei.in/index.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/index-2.html	(from https://icgetei.in/)
07:07:24	27516/27516	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2007:04:30%20GMT	https://icgetei.in/about-AUR.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/about-AUR.html	(from https://icgetei.in/)
07:07:25	25631/25631	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2009:07:55%20GMT	https://icgetei.in/TBA.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/TBA.html	(from https://icgetei.in/)
07:07:25	26016/26016	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2007:25:14%20GMT	https://icgetei.in/sponsors.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sponsors.html	(from https://icgetei.in/)
07:07:25	25453/25453	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2007:19:55%20GMT	https://icgetei.in/picture_gallery.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/picture_gallery.html	(from https://icgetei.in/)
07:07:26	27659/27659	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2007:05:28%20GMT	https://icgetei.in/accomodation_visa.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/accomodation_visa.html	(from https://icgetei.in/)
07:07:26	26399/26399	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2007:19:10%20GMT	https://icgetei.in/major_attraction.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/major_attraction.html	(from https://icgetei.in/)
07:07:27	41641/41641	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Aug%202023%2007:27:08%20GMT	https://icgetei.in/organisers.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/organisers.html	(from https://icgetei.in/)
07:07:27	33915/33915	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2009:15:09%20GMT	https://icgetei.in/speakers.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/speakers.html	(from https://icgetei.in/)
07:07:27	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2012%20Mar%202019%2014:42:56%20GMT	https://icgetei.in/plugins/masterslider/public/assets/css/blank.gif	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/masterslider/public/assets/css/blank.gif	(from https://icgetei.in/)
07:07:27	27568/27568	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20May%202023%2010:57:12%20GMT	https://icgetei.in/aiaia.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/aiaia.html	(from https://icgetei.in/)
07:07:28	73664/73664	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202023%2006:44:06%20GMT	https://icgetei.in/images/aiaia.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/aiaia.jpg	(from https://icgetei.in/)
07:07:28	820378/820378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Mar%202023%2006:14:02%20GMT	https://icgetei.in/images/slider.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/slider.jpg	(from https://icgetei.in/)
07:07:29	28091/28091	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Jul%202023%2014:55:01%20GMT	https://icgetei.in/iet.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet.html	(from https://icgetei.in/)
07:07:29	26833/26833	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2008:13:07%20GMT	https://icgetei.in/sdaset.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset.html	(from https://icgetei.in/)
07:07:30	25152/25152	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2007:24:48%20GMT	https://icgetei.in/social_media.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/social_media.html	(from https://icgetei.in/)
07:07:30	26308/26308	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2007:13:44%20GMT	https://icgetei.in/contact-page.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/contact-page.html	(from https://icgetei.in/)
07:07:31	96873/96873	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20May%202019%2000:43:12%20GMT	https://icgetei.in/js/jquery/jquery.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/js/jquery/jquery.js	(from https://icgetei.in/)
07:07:32	10056/10056	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Jun%202016%2017:57:54%20GMT	https://icgetei.in/js/jquery/jquery-migrate.min.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/js/jquery/jquery-migrate.min.js	(from https://icgetei.in/)
07:07:32	7145/7145	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/superfish/js/superfish.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/superfish/js/superfish.js	(from https://icgetei.in/)
07:07:33	1115/1115	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2010%20Jun%202015%2012:08:06%20GMT	https://icgetei.in/js/hoverIntent.min.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/js/hoverIntent.min.js	(from https://icgetei.in/)
07:07:33	9174/9174	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/dl-menu/modernizr.custom.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/dl-menu/modernizr.custom.js	(from https://icgetei.in/)
07:07:33	7002/7002	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/dl-menu/jquery.dlmenu.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/dl-menu/jquery.dlmenu.js	(from https://icgetei.in/)
07:07:33	8097/8097	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/jquery.easing.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/jquery.easing.js	(from https://icgetei.in/)
07:07:34	23997/23997	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/fancybox/jquery.fancybox.pack.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/fancybox/jquery.fancybox.pack.js	(from https://icgetei.in/)
07:07:34	5305/5305	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/fancybox/helpers/jquery.fancybox-media.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/fancybox/helpers/jquery.fancybox-media.js	(from https://icgetei.in/)
07:07:34	3836/3836	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/fancybox/helpers/jquery.fancybox-thumbs.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/fancybox/helpers/jquery.fancybox-thumbs.js	(from https://icgetei.in/)
07:07:35	52422/52422	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/flexslider/jquery.flexslider.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/flexslider/jquery.flexslider.js	(from https://icgetei.in/)
07:07:35	16033/16033	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/plugins/jquery.isotope.min.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/jquery.isotope.min.js	(from https://icgetei.in/)
07:07:35	8930068/8930068	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202023%2008:19:26%20GMT	https://icgetei.in/images/AdobeStock_291229244.jpeg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/AdobeStock_291229244.jpg	(from https://icgetei.in/)
07:07:35	22317/22317	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2014%20Jun%202019%2012:30:08%20GMT	https://icgetei.in/js/plugins.min.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/js/plugins.min.js	(from https://icgetei.in/)
07:07:36	166566/166566	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Mar%202019%2015:42:52%20GMT	https://icgetei.in/plugins/masterslider/public/assets/js/masterslider.min.js	C:/My%20Web%20Sites/Amity%20University/icgetei.in/plugins/masterslider/public/assets/js/masterslider.min.js	(from https://icgetei.in/)
07:07:36	25624/25624	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/images/page-title-background.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/page-title-background.jpg	(from https://icgetei.in/css/style.css)
07:07:36	3023/3023	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/images/light/icon-search.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/light/icon-search.png	(from https://icgetei.in/css/style.css)
07:07:36	2800/2800	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/images/portfolio-icon-overlay.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/portfolio-icon-overlay.png	(from https://icgetei.in/css/style.css)
07:07:37	3276/3276	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/images/dark/quote-small.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/dark/quote-small.png	(from https://icgetei.in/css/style.css)
07:07:37	5360876/5360876	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202023%2008:08:12%20GMT	https://icgetei.in/images/AdobeStock_304402186.jpeg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/AdobeStock_304402186.jpg	(from https://icgetei.in/)
07:07:37	2998/2998	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Dec%202018%2006:53:32%20GMT	https://icgetei.in/images/master-slider-left.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/master-slider-left.png	(from https://icgetei.in/css/style.css)
07:07:37	3006/3006	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Dec%202018%2006:53:32%20GMT	https://icgetei.in/images/master-slider-right.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/master-slider-right.png	(from https://icgetei.in/css/style.css)
07:07:37	2866/2866	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/images/light/price-tag-shadow.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/light/price-tag-shadow.png	(from https://icgetei.in/css/style.css)
07:07:38	8787/8787	---M--	200	added ('OK')	image/gif	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/images/port-loader.gif	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/port-loader.gif	(from https://icgetei.in/css/style.css)
07:07:38	2969/2969	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Dec%202018%2011:05:34%20GMT	https://icgetei.in/images/single-port-close.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/single-port-close.png	(from https://icgetei.in/css/style.css)
